POSTING DATE,EFFECTIVE DATE,CREATE DATE,Customer/Vendor Code,Customer/Vendor Name,LOB,Region,BP TYPE,City,STATE,From WhsCode,From WhsName,To whsCode,TO WhsName,Model TYPE,Transfer Type,U_Frt,U_ActShipType,PRODUCT CATEGORY,ItemCode,Description,QUANTITY,UNIT,RATE,SO ID,SO Creation Date,SO Due Date,U_DocStatus,U_SOTYPE,BP CATEGORY,Document Type,TRANSPORTER NAME,U_GRNNO,U_AssetClass,Customer Type,U_TRINPD
28-01-2021,28-01-2021,28-01-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MH02,Company India Pune,10000237,HCCL,Allot,CompanyOUT,,Customer Transport,Belt,A140000002,BW Strapping Belt(double end 7 meters with Latches and Hooks),10,Nos,225,2020/8636,28-01-2021,29-01-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
28-01-2021,28-01-2021,28-01-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MH02,Company India Pune,10000237,HCCL,Allot,CompanyOUT,,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),954,Nos,370,2020/8636,28-01-2021,29-01-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
02-02-2021,02-02-2021,02-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Belt,A140000002,BW Strapping Belt(double end 7 meters with Latches and Hooks),2,Nos,225,2020/8862,02-02-2021,03-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
02-02-2021,02-02-2021,02-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),478,Nos,370,2020/8862,02-02-2021,03-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
08-02-2021,08-02-2021,08-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/7638,28-12-2020,29-12-2020,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
09-02-2021,09-02-2021,09-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/7638,28-12-2020,29-12-2020,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
09-02-2021,09-02-2021,09-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,4000,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/7654,28-12-2020,29-12-2020,C,Rent,Beverage,Allot,Active Enterprises,,Wooden Pallet,,
09-02-2021,09-02-2021,09-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/7638,28-12-2020,29-12-2020,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
09-02-2021,09-02-2021,09-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,4500,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/7654,28-12-2020,29-12-2020,C,Rent,Beverage,Allot,Active Enterprises,,Wooden Pallet,,
10-02-2021,10-02-2021,10-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,4000,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/7654,28-12-2020,29-12-2020,C,Rent,Beverage,Allot,Active Enterprises,,Wooden Pallet,,
10-02-2021,10-02-2021,10-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,4000,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/7654,28-12-2020,29-12-2020,C,Rent,Beverage,Allot,Active Enterprises,,Wooden Pallet,,
11-02-2021,11-02-2021,11-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,4000,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/7654,28-12-2020,29-12-2020,C,Rent,Beverage,Allot,Active Enterprises,,Wooden Pallet,,
11-02-2021,11-02-2021,11-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,4000,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/7654,28-12-2020,29-12-2020,C,Rent,Beverage,Allot,Active Enterprises,,Wooden Pallet,,
12-02-2021,12-02-2021,12-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,4000,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/7654,28-12-2020,29-12-2020,C,Rent,Beverage,Allot,Active Enterprises,,Wooden Pallet,,
12-02-2021,12-02-2021,12-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,4000,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/7654,28-12-2020,29-12-2020,C,Rent,Beverage,Allot,Active Enterprises,,Wooden Pallet,,
13-02-2021,13-02-2021,13-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,4000,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/7654,28-12-2020,29-12-2020,C,Rent,Beverage,Allot,Active Enterprises,,Wooden Pallet,,
13-02-2021,13-02-2021,13-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/7654,28-12-2020,29-12-2020,C,Rent,Beverage,Allot,LOGISTICS TECK LLP,3995,Wooden Pallet,,
13-02-2021,13-02-2021,13-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,4000,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/7654,28-12-2020,29-12-2020,C,Rent,Beverage,Allot,Active Enterprises,,Wooden Pallet,,
15-02-2021,15-02-2021,15-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,4000,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9293,15-02-2021,16-02-2021,C,Rent,Beverage,Allot,LOGISTICS TECK LLP,,Wooden Pallet,,
15-02-2021,15-02-2021,15-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,4000,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/7654,28-12-2020,29-12-2020,C,Rent,Beverage,Allot,Active Enterprises,,Wooden Pallet,,
16-02-2021,16-02-2021,16-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,4000,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9293,15-02-2021,16-02-2021,C,Rent,Beverage,Allot,Active Enterprises,,Wooden Pallet,,
16-02-2021,16-02-2021,16-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,4000,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9293,15-02-2021,16-02-2021,C,Rent,Beverage,Allot,LOGISTICS TECK LLP,,Wooden Pallet,,
17-02-2021,17-02-2021,17-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,4500,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9293,15-02-2021,16-02-2021,C,Rent,Beverage,Allot,Active Enterprises,,Wooden Pallet,,
17-02-2021,17-02-2021,17-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,4000,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9293,15-02-2021,16-02-2021,C,Rent,Beverage,Allot,Active Enterprises,,Wooden Pallet,,
18-02-2021,18-02-2021,18-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,4,Nos,2060,2020/9385,18-02-2021,19-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
18-02-2021,18-02-2021,18-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),500,Nos,370,2020/9385,18-02-2021,19-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
20-02-2021,20-02-2021,20-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Belt,A140000002,BW Strapping Belt(double end 7 meters with Latches and Hooks),1,Nos,225,2020/9500,20-02-2021,22-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
20-02-2021,20-02-2021,20-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,1,Nos,2060,2020/9493,20-02-2021,22-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
20-02-2021,20-02-2021,20-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),70,Nos,370,2020/9493,20-02-2021,22-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
20-02-2021,20-02-2021,20-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9496,20-02-2021,22-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
20-02-2021,20-02-2021,20-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9496,20-02-2021,22-02-2021,C,Rent,Beverage,Allot,CUSTOMER,,Wooden Pallet,,
20-02-2021,20-02-2021,20-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9496,20-02-2021,22-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
20-02-2021,20-02-2021,20-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),790,Nos,370,2020/9500,20-02-2021,22-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
22-02-2021,22-02-2021,22-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MH02,Company India Pune,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Belt,A140000002,BW Strapping Belt(double end 7 meters with Latches and Hooks),14,Nos,225,2020/9554,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
22-02-2021,22-02-2021,22-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9496,20-02-2021,22-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
22-02-2021,22-02-2021,22-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
22-02-2021,22-02-2021,22-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
22-02-2021,22-02-2021,22-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MH02,Company India Pune,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),592,Nos,370,2020/9554,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
22-02-2021,22-02-2021,22-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
23-02-2021,23-02-2021,23-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
24-02-2021,24-02-2021,24-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Belt,A140000002,BW Strapping Belt(double end 7 meters with Latches and Hooks),3,Nos,225,2020/9594,24-02-2021,25-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
24-02-2021,24-02-2021,24-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),"1,215.00",Nos,370,2020/9594,24-02-2021,25-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
24-02-2021,24-02-2021,24-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
25-02-2021,25-02-2021,25-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,0,Wooden Pallet,,
26-02-2021,26-02-2021,26-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
27-02-2021,27-02-2021,27-02-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
03-03-2021,03-03-2021,03-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),624,Nos,370,2020/9925,03-03-2021,04-03-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
04-03-2021,04-03-2021,04-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),568,Nos,370,2020/9972,04-03-2021,05-03-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
04-03-2021,04-03-2021,04-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Belt,A140000002,BW Strapping Belt(double end 7 meters with Latches and Hooks),3,Nos,225,2020/9972,04-03-2021,05-03-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
04-03-2021,04-03-2021,04-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
04-03-2021,04-03-2021,04-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),999,Nos,370,2020/9962,04-03-2021,04-03-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
05-03-2021,05-03-2021,05-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
06-03-2021,06-03-2021,06-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
08-03-2021,08-03-2021,08-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
08-03-2021,08-03-2021,08-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),402,Nos,370,2020/10079,08-03-2021,09-03-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
08-03-2021,08-03-2021,08-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
09-03-2021,09-03-2021,09-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
09-03-2021,09-03-2021,09-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),436,Nos,370,2020/10116,09-03-2021,10-03-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
09-03-2021,09-03-2021,09-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Belt,A140000002,BW Strapping Belt(double end 7 meters with Latches and Hooks),10,Nos,225,2020/10116,09-03-2021,10-03-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
09-03-2021,09-03-2021,09-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
10-03-2021,10-03-2021,10-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
10-03-2021,10-03-2021,10-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
12-03-2021,12-03-2021,12-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),"1,253.00",Nos,370,2020/10200,12-03-2021,13-03-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
15-03-2021,15-03-2021,15-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
15-03-2021,15-03-2021,15-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
16-03-2021,16-03-2021,16-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2020/9535,22-02-2021,23-02-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,
17-03-2021,17-03-2021,17-03-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,6,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),930,Nos,370,2020/10335,17-03-2021,18-03-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,
